si,dong,location,latitude,longitude,지번주소,도로명주소
제주시,내도동,"33.49309,126.44243",33.49309,126.44243,제주특별자치도 제주시 내도동 310-6,제주특별자치도 제주시 일주서로 7446
제주시,연동,"33.49367,126.48916",33.49367,126.48916000000001,제주특별자치도 제주시 연동 2335-4,제주특별자치도 제주시 일주서로 7888
제주시,연동,"33.49361,126.4854",33.49361,126.4854,제주특별자치도 제주시 연동 2335-4,제주특별자치도 제주시 일주서로 7852
제주시,이호2동,"33.49445,126.46379",33.49445,126.46378999999999,제주특별자치도 제주시 이호2동 201-12,제주특별자치도 제주시 일주서로 7650
제주시,애월읍,"33.45415,126.34616",33.45415,126.34616000000001,제주특별자치도 제주시 애월읍 하가리 1633,제주특별자치도 제주시 애월읍 하가로 195
제주시,애월읍,"33.4558,126.34839",33.4558,126.34839,제주특별자치도 제주시 애월읍 하가리 1369-4,제주특별자치도 제주시 애월읍 고하상로 119
제주시,애월읍,"33.45774,126.35077",33.45774,126.35077,제주특별자치도 제주시 애월읍 하가리 1633,제주특별자치도 제주시 애월읍 하가로 131
제주시,조천읍,"33.535779999999995,126.63625",33.535779999999995,126.63625,제주특별자치도 제주시 조천읍 조천리 2385,제주특별자치도 제주시 조천읍 신북로 217-2
제주시,조천읍,"33.53522,126.6358",33.53522,126.6358,제주특별자치도 제주시 조천읍 조천리 2211-4,제주특별자치도 제주시 조천읍 신북로 210
제주시,조천읍,"33.51912,126.63493",33.51912,126.63493000000001,제주특별자치도 제주시 조천읍 조천리 3437-1,제주특별자치도 제주시 조천읍 신조로 147
제주시,조천읍,"33.53426,126.67596",33.534259999999996,126.67596,제주특별자치도 제주시 조천읍 함덕리 72-5,제주특별자치도 제주시 조천읍 함와로 66
제주시,조천읍,"33.51037,126.63498",33.51037,126.63498,제주특별자치도 제주시 조천읍 신촌리 201-2,제주특별자치도 제주시 조천읍 조와로 291
제주시,조천읍,"33.50643,126.63565",33.50643,126.63565,제주특별자치도 제주시 조천읍 와흘리 2814,제주특별자치도 제주시 조천읍 조와로 333
제주시,노형동,"33.48503,126.48013",33.48503,126.48013,제주특별자치도 제주시 노형동 948,제주특별자치도 제주시 1100로 3348
제주시,오라일동,"33.49225,126.5173",33.49225,126.5173,제주특별자치도 제주시 오라일동 1042-6,제주특별자치도 제주시 연삼로 232
제주시,오라이동,"33.49257,126.51322",33.49257,126.51321999999999,제주특별자치도 제주시 오라이동 1212-1,제주특별자치도 제주시 연삼로 194
제주시,오라삼동,"33.49298,126.5075",33.492979999999996,126.5075,제주특별자치도 제주시 오라삼동 3827-3,제주특별자치도 제주시 연삼로 146
제주시,오라삼동,"33.49335,126.5015",33.49335,126.5015,제주특별자치도 제주시 오라삼동 2743-3,제주특별자치도 제주시 연삼로 86
제주시,도남동,"33.49205,126.52738",33.49205,126.52738000000001,제주특별자치도 제주시 도남동 91-2,제주특별자치도 제주시 연삼로 326
제주시,도남동,"33.49212,126.52207",33.49212,126.52207,제주특별자치도 제주시 도남동 792-4,제주특별자치도 제주시 도남서길 33-1
제주시,조천읍,"33.5242,126.60813",33.5242,126.60813,제주특별자치도 제주시 조천읍 신촌리 3096-10,제주특별자치도 제주시 조천읍 신촌서1길 2
제주시,연동,"33.48753,126.48989",33.48753,126.48988999999999,제주특별자치도 제주시 연동 262-5,제주특별자치도 제주시 신광로 50
제주시,연동,"33.485820000000004,126.4909",33.485820000000004,126.4909,제주특별자치도 제주시 연동 273,제주특별자치도 제주시 노연로 99
제주시,조천읍,"33.534659999999995,126.6756",33.534659999999995,126.6756,제주특별자치도 제주시 조천읍 함덕리 72-60,제주특별자치도 제주시 조천읍 함와로 62
제주시,삼양이동,"33.52118,126.58042",33.52118,126.58041999999999,제주특별자치도 제주시 삼양이동 2186-1,제주특별자치도 제주시 일주동로 332
제주시,조천읍,"33.534859999999995,126.63217",33.534859999999995,126.63217,제주특별자치도 제주시 조천읍 조천리 3462,제주특별자치도 제주시 조천읍 신북로 178
제주시,화북일동,"33.52123,126.57589",33.521229999999996,126.57588999999999,제주특별자치도 제주시 화북일동 29-1,제주특별자치도 제주시 일주동로 291
제주시,화북이동,"33.512609999999995,126.55096",33.512609999999995,126.55096,제주특별자치도 제주시 화북이동 4947-3,제주특별자치도 제주시 일주동로 34
제주시,연동,"33.48731,126.49662",33.48731,126.49662,제주특별자치도 제주시 연동 303,제주특별자치도 제주시 신대로 109
제주시,연동,"33.4899,126.48892",33.4899,126.48892,제주특별자치도 제주시 연동 260,제주특별자치도 제주시 삼무로 22
제주시,조천읍,"33.54176,126.66574",33.54176,126.66573999999999,제주특별자치도 제주시 조천읍 함덕리 1268-7,제주특별자치도 제주시 조천읍 신북로 521-1
제주시,조천읍,"33.54235,126.66417",33.54235,126.66417,제주특별자치도 제주시 조천읍 함덕리 4139,제주특별자치도 제주시 조천읍 신북로 506
제주시,조천읍,"33.543209999999995,126.66167",33.543209999999995,126.66167,제주특별자치도 제주시 조천읍 함덕리 3090-1,제주특별자치도 제주시 조천읍 신북로 482
제주시,조천읍,"33.54335,126.6534",33.54335,126.6534,제주특별자치도 제주시 조천읍 신흥리 938,제주특별자치도 제주시 조천읍 신흥남4길 3
제주시,조천읍,"33.54157,126.6492",33.54157,126.6492,제주특별자치도 제주시 조천읍 조천리 3462,제주특별자치도 제주시 조천읍 신북로 359
제주시,조천읍,"33.54072,126.64567",33.54072,126.64567,제주특별자치도 제주시 조천읍 조천리 3462,제주특별자치도 제주시 조천읍 신북로 322
제주시,조천읍,"33.54007,126.64273",33.54007,126.64273,제주특별자치도 제주시 조천읍 조천리 1198-1,제주특별자치도 제주시 조천읍 조천18길 5-5
제주시,화북이동,"33.51312,126.553",33.51312,126.553,제주특별자치도 제주시 화북이동 4942-8,제주특별자치도 제주시 문화마을길 5
제주시,노형동,"33.47433,126.48392",33.47433,126.48392,제주특별자치도 제주시 노형동 768,제주특별자치도 제주시 1100로 3224
제주시,화북일동,"33.52001,126.5723",33.52001,126.5723,제주특별자치도 제주시 화북일동 1235-5,제주특별자치도 제주시 일주동로 254
제주시,화북일동,"33.5177,126.56241",33.5177,126.56241000000001,제주특별자치도 제주시 화북일동 3806-3,제주특별자치도 제주시 화남로 8
제주시,조천읍,"33.5365,126.67492",33.5365,126.67492,제주특별자치도 제주시 조천읍 함덕리 72-141,제주특별자치도 제주시 조천읍 함와로 42
제주시,조천읍,"33.52537,126.67791",33.52537,126.67791000000001,제주특별자치도 제주시 조천읍 함덕리 317-9,제주특별자치도 제주시 조천읍 함와로 170
제주시,조천읍,"33.53929,126.67422",33.53929,126.67421999999999,제주특별자치도 제주시 조천읍 함덕리 4150-3,제주특별자치도 제주시 조천읍 함와로 10
제주시,오라일동,"33.49263,126.51622",33.49263,126.51621999999999,제주특별자치도 제주시 오라일동 1001-9,제주특별자치도 제주시 오라로14길 24
제주시,오라이동,"33.49287,126.51245",33.49287,126.51245,제주특별자치도 제주시 오라이동 1209-3,제주특별자치도 제주시 연삼로 185-1
제주시,오라삼동,"33.4932,126.50753",33.4932,126.50753,제주특별자치도 제주시 오라삼동 3827-3,제주특별자치도 제주시 연삼로 145
제주시,도남동,"33.4923,126.5266",33.4923,126.5266,제주특별자치도 제주시 도남동 59-7,제주특별자치도 제주시 연삼로 319
제주시,도남동,"33.49238,126.52088",33.49238,126.52088,제주특별자치도 제주시 도남동 1035-1,제주특별자치도 제주시 연삼로 265
제주시,조천읍,"33.527770000000004,126.61328",33.527770000000004,126.61328,제주특별자치도 제주시 조천읍 신촌리 3160-13,제주특별자치도 제주시 조천읍 일주동로 661
제주시,연동,"33.48845,126.49013",33.48845,126.49013000000001,제주특별자치도 제주시 연동 272,제주특별자치도 제주시 신광로 41
제주시,조천읍,"33.53998,126.67323",33.53998,126.67323,제주특별자치도 제주시 조천읍 함덕리 286-20,제주특별자치도 제주시 조천읍 신북로 595
제주시,조천읍,"33.53823,126.67461000000002",33.53823,126.67461000000002,제주특별자치도 제주시 조천읍 함덕리 4171,제주특별자치도 제주시 조천읍 함와로 21
제주시,조천읍,"33.53483,126.67575",33.53483,126.67575,제주특별자치도 제주시 조천읍 함덕리 72-5,제주특별자치도 제주시 조천읍 함와로 58
제주시,삼양일동,"33.52166,126.59325",33.52166,126.59325,제주특별자치도 제주시 삼양일동 1509-4,제주특별자치도 제주시 일주동로 451
제주시,삼양이동,"33.52128,126.58236",33.52128,126.58236000000001,제주특별자치도 제주시 삼양이동 2186-1,제주특별자치도 제주시 일주동로 353
제주시,조천읍,"33.53497,126.63271",33.53497,126.63271,제주특별자치도 제주시 조천읍 조천리 3205-1,제주특별자치도 제주시 조천읍 신북로 181
제주시,조천읍,"33.53586,126.62604",33.53586,126.62603999999999,제주특별자치도 제주시 조천읍 신촌리 529-17,제주특별자치도 제주시 조천읍 신북로 121-1
제주시,조천읍,"33.53463,126.62168",33.53463,126.62168,제주특별자치도 제주시 조천읍 신촌리 4005,제주특별자치도 제주시 조천읍 신북로 73
제주시,화북일동,"33.521209999999996,126.57471",33.52121,126.57471000000001,제주특별자치도 제주시 화북일동 1265-1,제주특별자치도 제주시 일주동로 281
제주시,건입동,"33.51248,126.54997",33.51248,126.54997,제주특별자치도 제주시 건입동 256-2,제주특별자치도 제주시 일주동로 26
제주시,연동,"33.48815,126.49636",33.48815,126.49636000000001,제주특별자치도 제주시 연동 302-3,제주특별자치도 제주시 신대로 104
제주시,조천읍,"33.542320000000004,126.66449",33.542320000000004,126.66448999999999,제주특별자치도 제주시 조천읍 함덕리 1252-47,제주특별자치도 제주시 조천읍 신북로 511
제주시,조천읍,"33.54315,126.66225",33.54315,126.66225,제주특별자치도 제주시 조천읍 함덕리 1016,제주특별자치도 제주시 조천읍 신북로 487
제주시,조천읍,"33.54385,126.65773",33.54385,126.65773,제주특별자치도 제주시 조천읍 함덕리 3230-1,제주특별자치도 제주시 조천읍 함대로 2
제주시,조천읍,"33.541920000000005,126.64983",33.541920000000005,126.64983000000001,제주특별자치도 제주시 조천읍 신흥리 938,제주특별자치도 제주시 조천읍 신북로 369
제주시,조천읍,"33.54085,126.64543",33.54085,126.64543,제주특별자치도 제주시 조천읍 조천리 836-1,제주특별자치도 제주시 조천읍 신북로 322
제주시,조천읍,"33.53958,126.6417",33.53958,126.6417,제주특별자치도 제주시 조천읍 조천리 1205-1,제주특별자치도 제주시 조천읍 신북로 279
제주시,화북일동,"33.5137,126.55388",33.5137,126.55388,제주특별자치도 제주시 화북일동 4810-1,제주특별자치도 제주시 일주동로 68
제주시,화북일동,"33.51464,126.55624",33.51464,126.55623999999999,제주특별자치도 제주시 화북일동 4700-2,제주특별자치도 제주시 일주동로 91
제주시,화북일동,"33.51762,126.56172",33.51762,126.56172,제주특별자치도 제주시 화북일동 3994-11,제주특별자치도 제주시 일주동로 146
제주시,노형동,"33.47756,126.47741",33.47756,126.47741,제주특별자치도 제주시 노형동 3812-2,제주특별자치도 제주시 정원로 49
제주시,화북일동,"33.51958,126.57078",33.51958,126.57078,제주특별자치도 제주시 화북일동 1239-11,제주특별자치도 제주시 일주동로 241
제주시,노형동,"33.48055,126.48157",33.48055,126.48156999999999,제주특별자치도 제주시 노형동 730-7,제주특별자치도 제주시 진군길 1-9
제주시,이도이동,"33.49463,126.53302",33.49463,126.53302,제주특별자치도 제주시 이도이동 1019-11,제주특별자치도 제주시 중앙로 286
제주시,이도일동,"33.502320000000005,126.52806",33.502320000000005,126.52806000000001,제주특별자치도 제주시 이도일동 1938,제주특별자치도 제주시 중앙로 189-1
제주시,일도일동,"33.51315,126.52706",33.51315,126.52706,제주특별자치도 제주시 일도일동 1478-9,제주특별자치도 제주시 관덕로17길 1
제주시,이도일동,"33.512,126.52447",33.512,126.52447,제주특별자치도 제주시 이도일동 1932-42,제주특별자치도 제주시 중앙로 70
제주시,이도일동,"33.51168,126.52457",33.51168,126.52457,제주특별자치도 제주시 이도일동 1405-4,제주특별자치도 제주시 중앙로 73
제주시,이도일동,"33.50733,126.5247",33.507329999999996,126.5247,제주특별자치도 제주시 이도일동 1938,제주특별자치도 제주시 중앙로 125-1
제주시,일도이동,"33.51367,126.54045",33.51367,126.54045,제주특별자치도 제주시 일도이동 421,제주특별자치도 제주시 동문로 130
제주시,건입동,"33.51393,126.53652",33.51393,126.53652,제주특별자치도 제주시 건입동 1047-1,제주특별자치도 제주시 동문로 91-1
